word_id	newgsl_line	newgsl_word	newgsl_pos	enwk_pos	sseq	en_hw	enwk_page	enwk_def	pos_diff	pos_comment	en_hw_diff	newgsl_file_rank	newgsl_freq_rank
NBG_careful_adj	careful (adj, 1591)	careful	adj	Adjective	1	careful	careful					324	1591
NBG_carefully_adv	carefully (adv, 1349)	carefully	adv	Adverb	1	carefully	carefully					325	1349
NBG_carry_v	CARRY (v, 272)	carry	v	Verb	1	carry	carry					326	272
NBG_case_n	CASE (n, 156)	case	n	Noun	1	case	case					327	156
NBG_cash_n	cash (n, 1322)	cash	n	Noun	1	cash	cash					328	1322
NBG_cast_v	cast (v, 2212)	cast	v	Verb	1	cast	cast					329	2212
NBG_cat_n	cat (n, 1873)	cat	n	Noun	1	cat	cat/translations					330	1873
NBG_catch_v	catch (v, 577)	catch	v	Verb	1	catch	catch					331	577
NBG_category_n	category (n, 1351)	category	n	Noun	1	category	category					332	1351
NBG_cause_n	cause (n, 902)	cause	n	Noun	1	cause	cause					333	902
NBG_cause_v	CAUSE (v, 443)	cause	v	Verb	1	cause	cause					334	443
NBG_CD_n	CD (n, 2266)	CD	n	Noun	1	CD	CD					335	2266
NBG_celebrate_v	celebrate (v, 1717)	celebrate	v	Verb	1	celebrate	celebrate					336	1717
NBG_celebrity_n	celebrity (n, 2277)	celebrity	n	Noun	1	celebrity	celebrity					337	2277
NBG_cell_n	cell (n, 1715)	cell	n	Noun	1	cell	cell					338	1715
NBG_central_adj	central (adj, 1050)	central	adj	Adjective	1	central	central					339	1050
NBG_centre_n	CENTRE (n, 492)	centre	n	Noun	1	centre	centre					340	492
NBG_century_n	century (n, 540)	century	n	Noun	1	century	century					341	540
NBG_certain_adj	CERTAIN (adj, 358)	certain	adj	Adjective	1	certain	certain					342	358
NBG_certainly_adv	CERTAINLY (adv, 444)	certainly	adv	Adverb	1	certainly	certainly					343	444
NBG_certificate_n	certificate (n, 2423)	certificate	n	Noun	1	certificate	certificate					344	2423
NBG_chain_n	chain (n, 1722)	chain	n	Noun	1	chain	chain					345	1722
NBG_chair_n	chair (n, 1158)	chair	n	Noun	1	chair	chair					346	1158
NBG_challenge_n	challenge (n, 1096)	challenge	n	Noun	1	challenge	challenge					347	1096
NBG_challenge_v	challenge (v, 1676)	challenge	v	Verb	1	challenge	challenge					348	1676
NBG_chance_n	CHANCE (n, 494)	chance	n	Noun	1	chance	chance					349	494
NBG_change_n	CHANGE (n, 253)	change	n	Noun	1	change	change					350	253
NBG_change_v	CHANGE (v, 265)	change	v	Verb	1	change	change					351	265
NBG_channel_n	channel (n, 1726)	channel	n	Noun	1	channel	channel					352	1726
NBG_chapter_n	chapter (n, 1260)	chapter	n	Noun	1	chapter	chapter					353	1260
NBG_character_n	character (n, 809)	character	n	Noun	1	character	character					354	809
NBG_characteristic_n	characteristic (n, 1973)	characteristic	n	Noun	1	characteristic	characteristic					355	1973
NBG_charge_n	charge (n, 714)	charge	n	Noun	1	charge	charge					356	714
NBG_charge_v	charge (v, 1194)	charge	v	Verb	1	charge	charge					357	1194
NBG_charity_n	charity (n, 2171)	charity	n	Noun	1	charity	charity					358	2171
NBG_chart_n	chart (n, 2351)	chart	n	Noun	1	chart	chart					359	2351
NBG_chat_v	chat (v, 2208)	chat	v	Verb	1	chat	chat					360	2208
NBG_cheap_adj	cheap (adj, 1595)	cheap	adj	Adjective	1	cheap	cheap					361	1595
NBG_check_v	check (v, 873)	check	v	Verb	1	check	check					362	873
NBG_chemical_n	chemical (n, 2071)	chemical	n	Noun	1	chemical	chemical					363	2071
NBG_chest_n	chest (n, 2294)	chest	n	Noun	1	chest	chest					364	2294
NBG_chicken_n	chicken (n, 2455)	chicken	n	Noun	1	chicken	chicken					365	2455
NBG_chief_adj	chief (adj, 1441)	chief	adj	Adjective	1	chief	chief					366	1441
NBG_child_n	CHILD (n, 169)	child	n	Noun	1	child	child					367	169
NBG_childhood_n	childhood (n, 2087)	childhood	n	Noun	1	childhood	childhood					368	2087
NBG_chip_n	chip (n, 2444)	chip	n	Noun	1	chip	chip					369	2444
NBG_chocolate_n	chocolate (n, 2353)	chocolate	n	Noun	1	chocolate	chocolate					370	2353
NBG_choice_n	choice (n, 534)	choice	n	Noun	1	choice	choice					371	534
NBG_choose_v	CHOOSE (v, 448)	choose	v	Verb	1	choose	choose					372	448
NBG_Christmas_n	Christmas (n, 1464)	Christmas	n	Noun	1	Christmas	Christmas					373	1464
NBG_church_n	church (n, 850)	church	n	Noun	1	church	church					374	850
NBG_circle_n	circle (n, 1949)	circle	n	Noun	1	circle	circle					375	1949
NBG_circumstance_n	circumstance (n, 947)	circumstance	n	Noun	1	circumstance	circumstance					376	947
NBG_cite_v	cite (v, 2364)	cite	v	Verb	1	cite	cite					377	2364
NBG_citizen_n	citizen (n, 1639)	citizen	n	Noun	1	citizen	citizen					378	1639
NBG_city_n	CITY (n, 414)	city	n	Noun	1	city	city					379	414
NBG_civil_adj	civil (adj, 1373)	civil	adj	Adjective	1	civil	civil					380	1373
NBG_claim_n	claim (n, 1027)	claim	n	Noun	1	claim	claim					381	1027
NBG_claim_v	claim (v, 634)	claim	v	Verb	1	claim	claim					382	634
NBG_class_n	CLASS (n, 462)	class	n	Noun	1	class	class					383	462
NBG_classroom_n	classroom (n, 2433)	classroom	n	Noun	1	classroom	classroom					384	2433
NBG_clean_adj	clean (adj, 1749)	clean	adj	Adjective	1	clean	clean					385	1749
NBG_clean_v	clean (v, 1890)	clean	v	Verb	1	clean	clean					386	1890
NBG_clear_adj	CLEAR (adj, 415)	clear	adj	Adjective	1	clear	clear					387	415
NBG_clear_v	clear (v, 1689)	clear	v	Verb	1	clear	clear					388	1689
NBG_clearly_adv	clearly (adv, 626)	clearly	adv	Adverb	1	clearly	clearly					389	626
NBG_click_n	click (n, 1532)	click	n	Noun	1	click	click					390	1532
NBG_client_n	client (n, 1047)	client	n	Noun	1	client	client					391	1047
NBG_climate_n	climate (n, 1700)	climate	n	Noun	1	climate	climate					392	1700
NBG_climb_v	climb (v, 1747)	climb	v	Verb	1	climb	climb					393	1747
NBG_clinical_adj	clinical (adj, 2193)	clinical	adj	Adjective	1	clinical	clinical					394	2193
NBG_clock_n	clock (n, 2440)	clock	n	Noun	1	clock	clock					395	2440
NBG_close_adj	close (adj, 628)	close	adj	Adjective	1	close	close					396	628
NBG_close_v	close (v, 641)	close	v	Verb	1	close	close					397	641
NBG_closely_adv	closely (adv, 1401)	closely	adv	Adverb	1	closely	closely					398	1401
NBG_clothes_n	clothes (n, 1384)	clothes	n	Noun	1	clothes	clothes					399	1384
NBG_clothing_n	clothing (n, 1844)	clothing	n	Noun	1	clothing	clothing					400	1844
NBG_cloud_n	cloud (n, 2385)	cloud	n	Noun	1	cloud	cloud/translations					401	2385
NBG_club_n	club (n, 804)	club	n	Noun	1	club	club					402	804
NBG_coach_n	coach (n, 2215)	coach	n	Noun	1	coach	coach					403	2215
NBG_coast_n	coast (n, 2127)	coast	n	Noun	1	coast	coast					404	2127
NBG_code_n	code (n, 1524)	code	n	Noun	1	code	code					405	1524
NBG_coffee_n	coffee (n, 1759)	coffee	n	Noun	1	coffee	coffee/translations					406	1759
NBG_cold_adj	cold (adj, 1021)	cold	adj	Adjective	1	cold	cold					407	1021
NBG_colleague_n	colleague (n, 1857)	colleague	n	Noun	1	colleague	colleague					408	1857
NBG_collect_v	collect (v, 996)	collect	v	Verb	1	collect	collect					409	996
NBG_collection_n	collection (n, 1085)	collection	n	Noun	1	collection	collection					410	1085
NBG_college_n	college (n, 1093)	college	n	Noun	1	college	college					411	1093
NBG_colour_n	colour (n, 724)	colour	n	Noun	1	color	color				Y	412	724
NBG_column_n	column (n, 2142)	column	n	Noun	1	column	column					413	2142
NBG_combination_n	combination (n, 1730)	combination	n	Noun	1	combination	combination					414	1730
NBG_combine_v	combine (v, 1316)	combine	v	Verb	1	combine	combine					415	1316
NBG_come_v	COME (v, 67)	come	v	Verb	1	come	come					416	67
NBG_comfort_n	comfort (n, 2138)	comfort	n	Noun	1	comfort	comfort					417	2138
NBG_comfortable_adj	comfortable (adj, 2031)	comfortable	adj	Adjective	1	comfortable	comfortable					418	2031
NBG_comment_n	comment (n, 1180)	comment	n	Noun	1	comment	comment					419	1180
NBG_comment_v	comment (v, 1945)	comment	v	Verb	1	comment	comment					420	1945
NBG_commercial_adj	commercial (adj, 1309)	commercial	adj	Adjective	1	commercial	commercial					421	1309
NBG_commit_v	commit (v, 1211)	commit	v	Verb	1	commit	commit					422	1211
NBG_commitment_n	commitment (n, 1518)	commitment	n	Noun	1	commitment	commitment					423	1518
NBG_committee_n	committee (n, 785)	committee	n	Noun	1	committee	committee					424	785
NBG_common_adj	COMMON (adj, 434)	common	adj	Adjective	1	common	common					425	434
NBG_communication_n	communication (n, 1536)	communication	n	Noun	1	communication	communication					426	1536
NBG_community_n	COMMUNITY (n, 421)	community	n	Noun	1	community	community					427	421
NBG_company_n	COMPANY (n, 274)	company	n	Noun	1	company	company					428	274
NBG_compare_v	compare (v, 597)	compare	v	Verb	1	compare	compare					429	597
NBG_comparison_n	comparison (n, 1420)	comparison	n	Noun	1	comparison	comparison					430	1420
NBG_competition_n	competition (n, 1146)	competition	n	Noun	1	competition	competition					431	1146
NBG_complain_v	complain (v, 1899)	complain	v	Verb	1	complain	complain					432	1899
NBG_complaint_n	complaint (n, 2030)	complaint	n	Noun	1	complaint	complaint					433	2030
NBG_complete_adj	complete (adj, 728)	complete	adj	Adjective	1	complete	complete					434	728
NBG_complete_v	complete (v, 829)	complete	v	Verb	1	complete	complete					435	829
NBG_completely_adv	completely (adv, 773)	completely	adv	Adverb	1	completely	completely					436	773
NBG_complex_adj	complex (adj, 1394)	complex	adj	Adjective	1	complex	complex					437	1394
NBG_component_n	component (n, 2274)	component	n	Noun	1	component	component					438	2274
NBG_compose_v	compose (v, 2428)	compose	v	Verb	1	compose	compose					439	2428
NBG_comprehensive_adj	comprehensive (adj, 2118)	comprehensive	adj	Adjective	1	comprehensive	comprehensive					440	2118
NBG_comprise_v	comprise (v, 2256)	comprise	v	Verb	1	comprise	comprise					441	2256
NBG_computer_n	computer (n, 861)	computer	n	Noun	1	computer	computer					442	861
NBG_concentrate_v	concentrate (v, 1761)	concentrate	v	Verb	1	concentrate	concentrate					443	1761
NBG_concentration_n	concentration (n, 2108)	concentration	n	Noun	1	concentration	concentration					444	2108
NBG_concept_n	concept (n, 1064)	concept	n	Noun	1	concept	concept					445	1064
NBG_concern_n	concern (n, 743)	concern	n	Noun	1	concern	concern					446	743
NBG_concern_v	concern (v, 666)	concern	v	Verb	1	concern	concern					447	666
NBG_conclude_v	conclude (v, 1509)	conclude	v	Verb	1	conclude	conclude					448	1509
NBG_conclusion_n	conclusion (n, 1347)	conclusion	n	Noun	1	conclusion	conclusion					449	1347
NBG_condition_n	CONDITION (n, 387)	condition	n	Noun	1	condition	condition					450	387
NBG_conduct_v	conduct (v, 1386)	conduct	v	Verb	1	conduct	conduct					451	1386
NBG_conference_n	conference (n, 1168)	conference	n	Noun	1	conference	conference					452	1168
NBG_confidence_n	confidence (n, 1339)	confidence	n	Noun	1	confidence	confidence					453	1339
NBG_confident_adj	confident (adj, 1933)	confident	adj	Adjective	1	confident	confident					454	1933
NBG_confirm_v	confirm (v, 1140)	confirm	v	Verb	1	confirm	confirm					455	1140
NBG_conflict_n	conflict (n, 1735)	conflict	n	Noun	1	conflict	conflict					456	1735
NBG_connect_v	connect (v, 1866)	connect	v	Verb	1	connect	connect					457	1866
NBG_connection_n	connection (n, 1292)	connection	n	Noun	1	connection	connection					458	1292
NBG_consequence_n	consequence (n, 1365)	consequence	n	Noun	1	consequence	consequence					459	1365
NBG_consequently_adv	consequently (adv, 2452)	consequently	adv	Adverb	1	consequently	consequently					460	2452
NBG_consider_v	CONSIDER (v, 241)	consider	v	Verb	1	consider	consider					461	241
NBG_considerable_adj	considerable (adj, 1340)	considerable	adj	Adjective	1	considerable	considerable					462	1340
NBG_considerably_adv	considerably (adv, 2424)	considerably	adv	Adverb	1	considerably	considerably					463	2424
NBG_consideration_n	consideration (n, 1283)	consideration	n	Noun	1	consideration	consideration					464	1283
NBG_consist_v	consist (v, 1276)	consist	v	Verb	1	consist	consist					465	1276
NBG_consistent_adj	consistent (adj, 2170)	consistent	adj	Adjective	1	consistent	consistent					466	2170
NBG_constant_adj	constant (adj, 1799)	constant	adj	Adjective	1	constant	constant					467	1799
NBG_constantly_adv	constantly (adv, 2109)	constantly	adv	Adverb	1	constantly	constantly					468	2109
NBG_construct_v	construct (v, 2003)	construct	v	Verb	1	construct	construct					469	2003
NBG_construction_n	construction (n, 1486)	construction	n	Noun	1	construction	construction					470	1486
NBG_consultant_n	consultant (n, 2188)	consultant	n	Noun	1	consultant	consultant					471	2188
NBG_consultation_n	consultation (n, 2465)	consultation	n	Noun	1	consultation	consultation					472	2465
NBG_consume_v	consume (v, 2357)	consume	v	Verb	1	consume	consume					473	2357
NBG_consumer_n	consumer (n, 2238)	consumer	n	Noun	1	consumer	consumer					474	2238
NBG_consumption_n	consumption (n, 2231)	consumption	n	Noun	1	consumption	consumption					475	2231
NBG_contact_n	contact (n, 884)	contact	n	Noun	1	contact	contact					476	884
NBG_contact_v	contact (v, 1333)	contact	v	Verb	1	contact	contact					477	1333
NBG_contain_v	contain (v, 519)	contain	v	Verb	1	contain	contain					478	519
NBG_contemporary_adj	contemporary (adj, 2262)	contemporary	adj	Adjective	1	contemporary	contemporary					479	2262
NBG_content_n	content (n, 1139)	content	n	Noun	1	content	content					480	1139
NBG_contest_n	contest (n, 2434)	contest	n	Noun	1	contest	contest					481	2434
NBG_context_n	context (n, 1443)	context	n	Noun	1	context	context					482	1443
NBG_continue_v	CONTINUE (v, 298)	continue	v	Verb	1	continue	continue					483	298
NBG_contract_n	contract (n, 1583)	contract	n	Noun	1	contract	contract					484	1583
NBG_contrast_n	contrast (n, 1560)	contrast	n	Noun	1	contrast	contrast					485	1560
NBG_contribute_v	contribute (v, 1269)	contribute	v	Verb	1	contribute	contribute					486	1269
NBG_contribution_n	contribution (n, 1244)	contribution	n	Noun	1	contribution	contribution					487	1244
NBG_control_n	CONTROL (n, 404)	control	n	Noun	1	control	control					488	404
NBG_control_v	control (v, 837)	control	v	Verb	1	control	control					489	837
NBG_conventional_adj	conventional (adj, 2214)	conventional	adj	Adjective	1	conventional	conventional					490	2214
NBG_conversation_n	conversation (n, 1342)	conversation	n	Noun	1	conversation	conversation					491	1342
NBG_convince_v	convince (v, 2005)	convince	v	Verb	1	convince	convince					492	2005
NBG_cool_adj	cool (adj, 1883)	cool	adj	Adjective	1	cool	cool					493	1883
NBG_copy_n	copy (n, 1417)	copy	n	Noun	1	copy	copy					494	1417
NBG_core_n	core (n, 2341)	core	n	Noun	1	core	core					495	2341
NBG_corner_n	corner (n, 1039)	corner	n	Noun	1	corner	corner					496	1039
NBG_corporate_adj	corporate (adj, 1946)	corporate	adj	Adjective	1	corporate	corporate					497	1946
NBG_correct_adj	correct (adj, 1412)	correct	adj	Adjective	1	correct	correct					498	1412
NBG_correct_v	correct (v, 2468)	correct	v	Verb	1	correct	correct					499	2468
NBG_cost_n	COST (n, 453)	cost	n	Noun	1	cost	cost					500	453
NBG_cost_v	cost (v, 1177)	cost	v	Verb	1	cost	cost					501	1177
NBG_could_mod	COULD (mod, 52)	could	mod	Verb	1	could		_NOSENSE				502	52
NBG_council_n	council (n, 689)	council	n	Noun	1	council	council					503	689
NBG_count_v	count (v, 1545)	count	v	Verb	1	count	count					504	1545
NBG_country_n	COUNTRY (n, 194)	country	n	Noun	1	country	country					505	194
NBG_county_n	county (n, 1727)	county	n	Noun	1	county	county					506	1727
NBG_couple_n	couple (n, 573)	couple	n	Noun	1	couple	couple					507	573
NBG_course_n	COURSE (n, 189)	course	n	Noun	1	course	course					508	189
NBG_court_n	court (n, 680)	court	n	Noun	1	court	court					509	680
NBG_cover_n	cover (n, 1910)	cover	n	Noun	1	cover	cover					510	1910
NBG_cover_v	COVER (v, 432)	cover	v	Verb	1	cover	cover					511	432
NBG_coverage_n	coverage (n, 2035)	coverage	n	Noun	1	coverage	coverage					512	2035
NBG_cream_n	cream (n, 2492)	cream	n	Noun	1	cream	cream					513	2492
NBG_create_v	CREATE (v, 371)	create	v	Verb	1	create	create					514	371
NBG_creation_n	creation (n, 1919)	creation	n	Noun	1	creation	creation					515	1919
NBG_creative_adj	creative (adj, 1784)	creative	adj	Adjective	1	creative	creative					516	1784
NBG_creature_n	creature (n, 2395)	creature	n	Noun	1	creature	creature					517	2395
NBG_credit_n	credit (n, 1508)	credit	n	Noun	1	credit	credit					518	1508
NBG_crew_n	crew (n, 2425)	crew	n	Noun	1	crew	crew					519	2425
NBG_crime_n	crime (n, 1695)	crime	n	Noun	1	crime	crime					520	1695
NBG_criminal_adj	criminal (adj, 2459)	criminal	adj	Adjective	1	criminal	criminal					521	2459
NBG_crisis_n	crisis (n, 1688)	crisis	n	Noun	1	crisis	crisis					522	1688
NBG_criterion_n	criterion (n, 2280)	criterion	n	Noun	1	criterion	criterion					523	2280
NBG_critical_adj	critical (adj, 1425)	critical	adj	Adjective	1	critical	critical					524	1425
NBG_cross_v	cross (v, 1206)	cross	v	Verb	1	cross	cross					525	1206
NBG_crowd_n	crowd (n, 1596)	crowd	n	Noun	1	crowd	crowd					526	1596
NBG_crucial_adj	crucial (adj, 1834)	crucial	adj	Adjective	1	crucial	crucial					527	1834
NBG_cry_v	cry (v, 1703)	cry	v	Verb	1	cry	cry					528	1703
NBG_cultural_adj	cultural (adj, 1300)	cultural	adj	Adjective	1	cultural	cultural					529	1300
NBG_culture_n	culture (n, 1145)	culture	n	Noun	1	culture	culture					530	1145
NBG_cup_n	cup (n, 1642)	cup	n	Noun	1	cup	cup					531	1642
NBG_current_adj	current (adj, 605)	current	adj	Adjective	1	current	current					532	605
NBG_currently_adv	currently (adv, 799)	currently	adv	Adverb	1	currently	currently					533	799
NBG_customer_n	customer (n, 1100)	customer	n	Noun	1	customer	customer					534	1100
NBG_cut_n	cut (n, 1531)	cut	n	Noun	1	cut	cut					535	1531
NBG_cut_v	cut (v, 532)	cut	v	Verb	1	cut	cut					536	532
NBG_cycle_n	cycle (n, 2033)	cycle	n	Noun	1	cycle	cycle					537	2033
NBG_dad_n	dad (n, 2155)	dad	n	Noun	1	dad	dad					538	2155
NBG_daily_adj	daily (adj, 1190)	daily	adj	Adjective	1	daily	daily					539	1190
NBG_damage_n	damage (n, 1279)	damage	n	Noun	1	damage	damage					540	1279
NBG_damage_v	damage (v, 2235)	damage	v	Verb	1	damage	damage					541	2235
NBG_dance_n	dance (n, 2015)	dance	n	Noun	1	dance	dance					542	2015
NBG_danger_n	danger (n, 1239)	danger	n	Noun	1	danger	danger					543	1239
NBG_dangerous_adj	dangerous (adj, 1289)	dangerous	adj	Adjective	1	dangerous	dangerous					544	1289
NBG_dark_adj	dark (adj, 1007)	dark	adj	Adjective	1	dark	dark					545	1007
NBG_data [PL]_n	data [PL] (n, 828)	data [PL]	n	Noun	1	data	data				Y	546	828
NBG_date_n	date (n, 642)	date	n	Noun	1	date	date					547	642
NBG_date_v	date (v, 2076)	date	v	Verb	1	date	date					548	2076
NBG_daughter_n	daughter (n, 934)	daughter	n	Noun	1	daughter	daughter					549	934
NBG_day_n	DAY (n, 95)	day	n	Noun	1	day	day/translations					550	95
NBG_dead_adj	dead (adj, 936)	dead	adj	Adjective	1	dead	dead					551	936
NBG_deal_n	deal (n, 721)	deal	n	Noun	1	deal	deal					552	721
NBG_deal_v	deal (v, 646)	deal	v	Verb	1	deal	deal					553	646
NBG_death_n	DEATH (n, 425)	death	n	Noun	1	death	death					554	425
NBG_debate_n	debate (n, 1579)	debate	n	Noun	1	debate	debate					555	1579
NBG_debt_n	debt (n, 1634)	debt	n	Noun	1	debt	debt					556	1634
NBG_decade_n	decade (n, 1267)	decade	n	Noun	1	decade	decade					557	1267
NBG_December_n	December (n, 1395)	December	n	Proper noun	1	December	December					558	1395
NBG_decent_adj	decent (adj, 2222)	decent	adj	Adjective	1	decent	decent					559	2222
NBG_decide_v	DECIDE (v, 319)	decide	v	Verb	1	decide	decide					560	319
NBG_decision_n	decision (n, 521)	decision	n	Noun	1	decision	decision					561	521
NBG_declare_v	declare (v, 1512)	declare	v	Verb	1	declare	declare					562	1512
NBG_decline_n	decline (n, 2397)	decline	n	Noun	1	decline	decline					563	2397
NBG_decline_v	decline (v, 2265)	decline	v	Verb	1	decline	decline					564	2265
NBG_deep_adj	deep (adj, 741)	deep	adj	Adjective	1	deep	deep					565	741
NBG_deeply_adv	deeply (adv, 1819)	deeply	adv	Adverb	1	deeply	deeply					566	1819
NBG_defence_n	defence (n, 1175)	defence	n	Noun	1	defense	defense				Y	567	1175
NBG_defend_v	defend (v, 1889)	defend	v	Verb	1	defend	defend					568	1889
NBG_define_v	define (v, 1057)	define	v	Verb	1	define	define					569	1057
NBG_definitely_adv	definitely (adv, 1357)	definitely	adv	Adverb	1	definitely	definitely					570	1357
NBG_definition_n	definition (n, 1972)	definition	n	Noun	1	definition	definition					571	1972
NBG_degree_n	degree (n, 717)	degree	n	Noun	1	degree	degree					572	717
NBG_delay_n	delay (n, 2446)	delay	n	Noun	1	delay	delay					573	2446
NBG_deliver_v	deliver (v, 1011)	deliver	v	Verb	1	deliver	deliver					574	1011
